keyword,word
보호,천 명이 네 왼편에서 만 명이 네 오른편에서 엎드려지라도 너에게는 가까이 오지 못하리라
보호,그들의 모든 고통에 그가 고통을 받으셨고 그의 사자도 그들을 구원하였으며 그가 그의 사랑과 긍휼로 그들을 구속하셨다
보호,내가 환난 날에 네게 부르짖으리니 주께서 나를 응답하시고 나를 보호하시리이다
보호,두 마리 참새가 한 아사리온에 팔리나니 너희 아버지께서 허락지 아니하시면 그 하나도 땅에 떨어지지 아니하리라 너희는 많은 참새보다 귀한 자들이라
보호,나의 평생에 선하심과 인자하심이 나를 따르리니 내가 여호와의 집에 영원히 거하리로다
보호,여호와는 우리의 재판장이시요 여호와는 우리의 입법자가시요 여호와는 우리의 왕이시니 그가 우리를 구원하시리로다
보호,여호와께서 넘어지는 자들을 붙드시며 비틀거리는 자들을 일으키시리로다
보호,여호와는 압제당하는 자의 피난처시요 환난 중에 있는 자의 요새시로다
보호,여호와께서 말씀하시되 보라 내가 네 원수를 네 손에서 건져낼 것이며 네 자녀를 구원할 것이다
보호,여호와는 나의 힘이시요 나의 방패시니 내 마음이 그를 의지하고 나를 구원하셨도다
보호,여호와는 그들을 돕고 건지시며 악인의 손에서 그들을 건지시리로다
보호,내가 지극히 높으신 하나님께 피할 때 그가 나를 보호하시리로다
보호,내가 환난 날에 주께 부르짖었더니 주께서 나를 응답하시고 내 영혼을 능력으로 구원하셨나이다
보호,여호와는 나의 반석이시요 나의 요새시요 나를 건지시는 이시요 나의 하나님 내가 의뢰할 나의 방패 나의 구원의 뿔 나의 높은 망대시로다
보호,여호와여 내가 주께 부르짖을 때 내 목소리를 들으소서 내가 주께 기도하리니 주의 얼굴을 내게 숨기지 마시고 주의 종을 떠나지 마시옵소서
보호,산과 언덕이 떠나갈지라도 나의 인자하심은 너를 떠나지 아니하며 나의 평강의 언약은 변치 아니하리라 여호와께서 말씀하시느니라
보호,그가 너를 그의 깃으로 덮으시리니 네가 그의 날개 아래 피하리로다 그의 진실함은 방패와 손방패가 되리라
보호,주께서 피난처가 되시며 고통 중에 있는 자에게 도피처가 되시며 폭풍과 더위를 피하게 하시며 노략질을 피하게 하시리라
보호,그는 악한 말을 듣지 않고 두려워하지 않으며 그의 마음은 여호와를 의지하여 안정되리로다
보호,여호와께서 고통당하는 자를 보호하시며 고아와 과부를 돌보시고 악인의 길은 굽게 하시리로다
보호,두려워하지 말라 내가 너와 함께 함이라 놀라지 말라 나는 네 하나님이 되리라 내가 너를 강하게 하리라 참으로 내가 너를 도와주리라 참으로 나의 의로운 오른손으로 너를 붙들리라
보호,여호와는 너를 지키시는 이시라 여호와는 네 오른쪽에서 네 그늘이 되시니
보호,주는 나의 은신처가 되시며 환난에서 나를 보호하시고 구원의 기쁨으로 나를 둘러싸시리이다
보호,보라 내가 너를 내 손바닥에 새기고 너의 성벽을 항상 내 앞에 두었느니라
보호,그가 내 발을 사슴과 같게 하시며 나를 높은 곳에 세우시며
보호,천 명이 네 왼편에서 만 명이 네 오른편에서 엎드려지라도 너에게는 가까이 오지 못하리라
보호,여호와의 선하심은 자기를 경외하는 자에게 많고 그의 뜻을 기다리는 자에게 넘치도다
보호,내가 지극히 높으신 하나님께 피할 때 그가 나를 보호하시리로다
보호,그들의 모든 고통에 그가 고통을 받으셨고 그의 사자도 그들을 구원하였으며 그가 그의 사랑과 긍휼로 그들을 구속하셨다
보호,내 부모는 나를 버렸으나 여호와께서 나를 영접하시리로다
보호,하나님 주의 인자하심은 어찌 그리 보배롭고 인류가 주의 날개 그늘 아래 피하나이다
보호,하나님은 나의 구원이시요 나의 영광이시요 나의 힘의 반석이시로다
보호,여호와여 주는 나의 방패시요 나의 영광이시요 나의 머리를 드시는 이시로다
보호,피곤한 자에게 능력을 주시며 무능한 자에게 힘을 더하시느니라
보호,주는 나의 피난처요 나의 방패시라 나는 주의 말씀을 기다리나이다
보호,내가 너의 하나님 여호와가 되어 너의 오른손을 잡고 너에게 말하기를 두려워하지 말라 내가 너를 도우리라
보호,여호와를 사랑하는 너희들아 여호와를 의지하라 여호와는 충실한 자를 강하게 하시리라
보호,내가 두려워할 때에 주를 의지하리이다
보호,여호와께서 너를 지키시리라 네 출입을 지금부터 영원까지 지키시리로다
보호,하나님은 의로우시며 하나님은 마음이 정직한 자를 구원하시리로다
보호,내가 너를 위해 모든 길을 평탄케 하며 너의 큰 성문들을 열고 너의 문을 닫지 않으리라
보호,여호와께서 나를 위하여 이루시리라 여호와여 주의 인자하심이 영원하시므로 주의 손으로 이루시리이다
부흥,그러므로 너희가 회개하고 돌이켜 너희 죄 없이 함을 얻으라 그리하면 새롭게 되는 날이 주 앞에서 이를 것이요
부흥,높은 곳에 거하시며 거룩한 곳에 거하시는 이가 이같이 말하시되 나는 마음이 상하고 겸손한 자와 함께 거하며 겸손한 자의 마음을 소생시키며 상한 자의 마음을 소생시키리라
부흥,내가 너희에게 사른 해를 갚을 것이며 그 해는 너희에게 많은 열매를 가져다주리라
부흥,주여 주의 백성을 새롭게 하시며 우리가 주의 얼굴을 구하오니 주의 백성을 구원하시리라
부흥,주여 하늘을 열고 내려오셔서 주의 적들이 주의 앞에서 떨게 하소서
부흥,그가 내게 이르시되 인자야 바람을 향하여 예언하여 그들에게 숨을 불어넣으라 그들이 살아나리라
부흥,하나님이 이르시되 말세에 내가 내 영을 모든 육체에게 부어 주리니 너희 자녀들이 예언하고 너희 젊은이들이 이상을 보고 너희 늙은이들이 꿈을 꾸리라
부흥,내가 내 성령을 네 자손에게 부어주며 내 복을 네 후손에게 부어주리라
부흥,그 후에 내가 내 영을 모든 육체에게 부어 주리니 너희 자녀들이 예언하고 너희 늙은이들이 꿈을 꾸며 너희 젊은이들이 이상을 볼 것이며
부흥,내 영혼이 진토에 가까워졌사오니 주의 말씀대로 나를 일으켜 주소서
부흥,새 포도주를 새 부대에 담지 아니하는 것과 같이 새 포도주는 새 부대에 담아야 하느니라
부흥,새 포도주는 새 부대에 담으라 그렇지 않으면 새 포도주가 부대를 터뜨리고 포도주가 쏟아지며 부대도 망하게 되리라
부흥,일어나라 빛을 발하라 네 빛이 이르렀고 여호와의 영광이 네 위에 나타났음이니라
부흥,또한 새 마음을 너희에게 주며 새 영을 너희 안에 두고 너희 육신에서 돌같은 마음을 제거하고 부드러운 마음을 주리라
부흥,그들이 기도할 때에 모인 곳이 진동하며 그들이 다 성령의 충만함을 받으며 하나님의 말씀을 담대히 전하니라
부흥,그때까지는 성령이 우리에게 부어질 때까지 그가 우리를 새롭게 하시리라
부흥,그러므로 우리가 낙심하지 아니하노니 우리의 겉사람은 낡아지나 우리의 속사람은 날로 새로워지느니라
부흥,이들은 한 마음으로 계속해서 기도하며 여러 여인과 예수의 어머니 마리아와 그의 형제들과 함께 있었더라
부흥,우리가 주의 얼굴을 구하오니 우리가 돌아와서 살게 하소서
부흥,가난한 자들은 또 여호와로 말미암아 즐거워하고 궁핍한 자들은 이스라엘의 거룩한 이로 말미암아 기뻐하리라
부흥,기록된 바 첫 사람 아담은 살아 있는 영이 되었고 마지막 아담은 살려 주는 영이 되었느니라
부흥,여호와의 구속을 받은 자들이 돌아오고 노래하며 시온에 이르리니 그들의 머리에는 영원한 기쁨이 있을 것이요 그들이 기쁨과 즐거움으로 충만하고 슬픔과 탄식은 도망하리라
부흥,그 흩어진 사람들이 가는 곳마다 복음을 전하니라
부흥,여호와의 구원이 가까운 자들에게 임하였으니 그의 영광이 우리 땅에 거하리로다
부흥,보라 내가 새 일을 행하리니 이제 그것이 나타날 것이라 너희는 그것을 알지 못하겠느냐 내가 광야에 길을 사막에 강을 내리니
부흥,그런즉 누구든지 그리스도 안에 있으면 새로운 피조물이라 이전 것은 지나갔으니 보라 새 것이 되었도다
부흥,그들이 주를 섬기며 금식할 때에 성령이 말씀하시되 내가 바나바와 사울을 불러서 내가 그들에게 명령한 일을 하게 하라
부흥,여호와께서 시온을 위로하실 때 그곳의 황폐한 곳이 기쁨과 즐거움이 될 것이라 거기서 감사의 소리와 찬양의 소리가 나리라
부흥,또 그들에게 이르시되 너희는 온 천하에 다니며 모든 피조물에게 복음을 전파하라
부흥,땅이 그 소산을 내어주고 하나님 우리 하나님이 우리에게 복을 주시리로다
부흥,그들이 그 도시에 복음을 전하고 많은 사람을 제자로 삼은 후 그곳을 떠나 리스드라와 이고니온과 안티오키아로 가서
부흥,약한 자들에게 내가 약한 자가 되어 약한 자들을 구원하려고 하였고 내가 모든 일에 모든 사람을 기쁘게 하여 그들 중에서 몇 사람이라도 구원하려고 하였느니라
부흥,그들이 풀밭처럼 자라며 시냇물 곁에서 자라리니 그들 중에 어떤 자는 여호와의 이름을 부르고 다른 자는 야곱의 이름을 부르며 또 다른 자는 손을 들고 여호와의 이름으로 자랑하리라
부흥,베드로가 이르되 은과 금은 내게 없거니와 내게 있는 것을 네게 주노니 나사렛 예수 그리스도의 이름으로 일어나 걸으라
부흥,주의 영이 그들에게 불어넣으시며 그들이 창조되었고 주의 얼굴이 새롭게 되어 그들이 새롭게 되리로다
부흥,하늘이여 위로부터 강림하라 구름이 의를 내려주며 땅이 열려 구원을 나타내고 의를 함께 맺게 하라
부흥,그들이 그 지역에서 복음을 전파하니 많은 사람들이 믿게 되었고 그 말씀이 그 지역에 퍼져갔다
부흥,여호와를 기다리는 자는 새 힘을 얻으리니 독수리 날개 치며 올라갈 것이요 달려가도 피곤하지 아니하며 걸어가도 지치지 아니하리로다
부흥,예수께서 그들에게 이르시되 나를 따라오라 내가 너희를 사람 낚는 어부가 되게 하리라
부흥,그가 또한 우리를 새 언약의 일꾼으로 삼으셨으니 문자로 된 것이 아니요 영으로 된 것이니 문자는 죽이는 것이요 영은 살리는 것이라
부흥,그러므로 너희는 가서 모든 민족을 제자로 삼고 아버지와 아들과 성령의 이름으로 세례를 주며
부흥,그때에 맹인의 눈이 열리고 못 걷는 자의 발이 뛰게 되며
부흥,우리가 하나님과 함께 일하는 자로서 너희를 권하노니 하나님의 은혜를 헛되이 받지 말라
부흥,여호와의 말씀이니라 그러므로 이제라도 금식하고 울며 통곡하고 너희 하나님께로 돌아오라
부흥,감사로 하나님께 제사를 드리며 지극히 높은 이에게 서원을 갚으며
부흥,그 말을 받은 사람들은 세례를 받으며 이날에 제자의 수가 삼천이나 더하였고
부흥,민족들이 네 빛으로 왕들이 네 비춤으로 나아오리라
부흥,주의 인자하심으로 나를 살리소서 내가 주의 법을 지킬 때까지
부흥,빌립이 사마리아에 내려가 그리스도의 복음을 전하니
부흥,내가 입을 열어 평화를 선포하며 먼 곳과 가까운 곳에 있는 자들에게 구원을 선포하리라
부흥,여호와여 우리가 주께 바라는 대로 주의 인자하심이 우리에게 임하리이다
부흥,내가 목마른 영혼을 만족하게 하며 피곤한 영혼을 채우리라
부흥,그가 이틀 후에 우리를 살리시며 셋째 날에 우리를 일으키시리니 우리가 그 앞에서 살리라
부흥,때가 찼고 하나님의 나라가 가까이 왔으니 회개하고 복음을 믿으라
부흥,너희는 이 세대를 본받지 말고 마음을 새롭게 함으로 변화를 받아 하나님의 뜻이 무엇인지 분별하도록 하라
부흥,형제들아 내가 아직 잡은 줄로 여기지 아니하고 오직 하나는 잊어버리고 뒤에 있는 것은 잊어버리고 앞에 있는 것을 향하여 달려가노라
부흥,내가 고아와 같이 너희를 버려두지 아니하고 너희에게로 오리라
부흥,주께서 나를 고난 중에 살게 하시며 다시 큰 은혜로 나를 일으켜 주시리이다
부흥,내가 너희를 너희 땅에 두어 너희가 내가 여호와인 줄 알게 하리라
부흥,여호와께서 너를 항상 인도하시며 네 영혼을 기른다 네가 물가에서 발이 미끄러지지 않게 하리라
부흥,예수를 죽은 자 가운데서 살리신 이의 영이 너희 안에 거하시면 그리스도 예수를 죽은 자 가운데서 살리신 이가 너희의 죽을 몸도 살리시리라
부흥,내가 너희에게 이르는 말은 영이요 생명이라
부흥,광야에서 여호와의 길을 예비하라 평지에서 우리 하나님을 위하여 대로를 평탄하게 하라
부흥,그가 그 큰 죽음에서 우리를 건져 내셨고 또 건져 내실 것이며 우리가 그에게 바라는 대로 건져 내실 것이다
부흥,그 날에 사람들이 말하기를 보라 이는 우리의 하나님이시라 우리가 그를 기다렸고 그가 우리를 구원하셨도다
부흥,그런즉 누구든지 그리스도 안에 있으면 새로운 피조물이라 이전 것은 지나갔으니 보라 새 것이 되었도다
부흥,내가 내 영을 너희 안에 두고 너희로 하여금 내 규례를 지키며 내 법을 행하게 하리라
부흥,그가 마음이 상한 자를 고치시며 그들의 상처를 싸매시리로다
부흥,내가 그들에게 한 마음을 주고 그들 속에 새 영을 두며 그들의 돌같은 마음을 제거하고 살과 같은 마음을 주리라
부흥,어떤 사람은 모이기를 폐하는 습관이 있으나 서로 권면하며 그 날이 가까운 것을 보고 더욱 그리하자
부흥,슬픈 자에게 무릎을 꿇고 아름다운 꽃을 대신하여 슬픔의 기름을 주며 근심하는 자에게 찬송의 옷을 주리라
부흥,우리가 그의 죽으심을 본받아 세례로 그와 합하여 장사되었으니 이와 같이 그리스도를 죽은 자들 가운데서 살리신 영광의 아버지의 영으로 말미암아 우리도 새 생명 가운데서 행하게 하려 함이라
부흥,우리가 선을 행하다가 지지 아니하면 때가 이르매 거두리라
부흥,여호와께 구속된 자들이 돌아오고 시온에 이르러 노래하며 그들의 머리에는 영원한 기쁨이 있을 것이요 그들이 기쁨과 즐거움으로 충만하고 슬픔과 탄식은 도망하리라
부흥,주 여호와의 영이 내게 임하셨으니 이는 가난한 자에게 복음을 전하게 하시고 포로된 자에게 자유를 눈 먼 자에게 다시 보게 함을 억압당하는 자를 자유롭게 하며
부흥,그의 노여움은 잠깐이요 그의 은혜는 평생이로다 저녁에는 울음이 깃들일지라도 아침에는 기쁨이 오리라
부흥,믿음의 주요 또 온전하게 하시는 예수를 바라보자 그가 그 앞에 있는 기쁨을 위하여 십자가를 참으시고 부끄러움을 개의치 아니하시더니 하나님 보좌 우편에 앉으셨느니라
부흥,도적이 오는 것은 도적질하고 죽이고 멸망시키려는 것뿐이요 내가 온 것은 양으로 생명을 얻게 하고 더 풍성히 얻게 하려는 것이라
부흥,이는 여호와께서 정하신 날이니 우리가 그 안에서 즐거워하고 기뻐하리로다
부흥,그러므로 형제들아 내가 하나님의 모든 자비하심으로 너희를 권하노니 너희 몸을 하나님이 기뻐하시는 거룩한 산 제물로 드리라 이는 너희가 드릴 영적 예배니라
부흥,그리하여 유대와 갈릴리와 사마리아 교회가 평안하여 덕을 세우며 주를 경외하고 성령의 위로로 즐겁게 됨으로 수가 더 많아졌더라
부흥,내가 여호와로 인하여 심히 기뻐하며 내 마음은 나의 하나님으로 말미암아 즐거워하리니 이는 그가 구원의 옷을 내게 입히시며 의의 겉옷으로 나를 덮으셨음이라
부흥,나를 믿는 자는 성경에 말한 바와 같이 그 배에서 생수의 강이 흘러나리라
부흥,하나님이 죄를 알지 못하신 이를 우리를 대신하여 죄로 삼으신 것은 우리가 그 안에서 하나님의 의가 되게 하려 하심이라
부흥,너희는 돈을 사랑하지 말고 있는 바를 족한 줄로 알고 나는 결코 너희를 버리지 아니하고 너희를 떠나지 아니하리라
부흥,여호와께서 구속하신 자들이 돌아오고 노래하며 시온에 이르리니 그들의 머리에는 영원한 기쁨이 있을 것이요 그들이 기쁨과 즐거움으로 충만하고 슬픔과 탄식은 도망하리라
부흥,너희는 마음에 근심하지 말라 하나님을 믿으니 또 나를 믿으라
부흥,하나님은 거짓이 없으시니 그의 약속을 변하지 않게 하시며 그를 의지하는 자에게 큰 위로를 주시기 위해
부흥,내 영혼아 여호와께서 내게 베푸신 은혜에 대해 쉬어라
부흥,오직 성령이 너희에게 임하시면 너희가 권능을 받고 예루살렘과 온 유대와 사마리아와 땅 끝까지 내 증인이 되리라
부흥,현재의 고난은 장차 우리에게 나타날 영광과 비교할 수 없도다
부흥,여호와를 기다리는 자는 새 힘을 얻으리니 독수리 날개 치며 올라갈 것이요 달려가도 피곤하지 아니하며 걸어가도 지치지 아니하리로다
부흥,예수께서 이르시되 할 수 있거든이 무슨 말이냐 믿는 자에게는 능치 못할 일이 없느니라
부흥,여호와께 새 노래를 부르라 온 땅이여 여호와께 노래할지어다
부흥,그들이 사도들의 가르침을 받아 서로 교제하며 떡을 떼고 기도하는 일에 힘쓰니라
부흥,내가 그리스도와 함께 십자가에 못 박혔나니 그런즉 이제는 내가 사는 것이 아니라 그리스도께서 내 안에 사시는 것이라
부흥,깨어 믿음을 굳게 가지며 남자답게 강하게 하라
부흥,서로를 격려하여 사랑과 선한 일을 하도록 하며
부흥,날마다 우리를 위해 이긴 군사를 제공하시는 주를 찬송하라
부흥,주의 영이 내게 임하셨으니 이는 내가 가난한 자에게 복음을 전하게 하시며 마음이 상한 자를 고치며 포로에게 자유를 갇힌 자에게 풀려놓음을 선포하게 하려 하심이라
치유,그가 찔리면 우리의 허물 때문이요 그가 상하면 우리의 죄악 때문이라 그가 징계를 받음으로 우리는 평화를 누리고 그가 채찍에 맞음으로 우리는 나음을 입었도다
치유,그가 이르시되 너는 네 하나님 여호와의 말을 잘 듣고 내가 보기에 의로운 일을 행하며 내 계명을 지키면 내가 애굽의 질병 중에서 너를 하나도 너에게 두지 아니하리니 나는 너희를 치료하는 여호와임이라
치유,모든 죄악을 사하시며 모든 병을 고치시는 그가
치유,주여 주께서 나를 치유하시고 나를 살리셨으므로 나는 다시 살고 내가 살아 있는 동안 주를 찬송하리라
치유,그가 이르시되 딸아 네 믿음이 너를 구원하였으니 평안히 가라 네 병에서 나으리라
치유,예수께서 모든 도시와 마을을 두루 다니시며 회당에서 가르치시고 나라의 복음을 전파하시며 백성 중에 모든 병과 모든 약한 것을 고치시니라
치유,그가 들어가신 마을이나 동네나 농촌마다 사람들이 병자들을 시장에 두고 예수께 손을 대게 하려 하며 예수의 옷자락이라도 만지면 나으리라 하더라
치유,너희가 내 이름으로 무엇이든지 구하면 내가 행하리라
치유,너희 몸은 너희가 하나님께로부터 받은 바 너희 안에 계신 성령의 전인 줄을 알지 못하느냐 너희는 너희의 것이 아니라
치유,마음이 상한 자를 고치시며 그들의 상처를 싸매시는 이시로다
치유,찬송하리로다 하나님 곧 우리 주 예수 그리스도의 아버지 자비의 아버지 모든 위로의 하나님 우리로 하여금 모든 환난 중에서 위로를 받아 다른 사람들을 위로하게 하시는 하나님
치유,피곤한 자에게는 능력을 주시며 무능한 자에게는 힘을 더하시나니
치유,베드로가 이르되 은과 금은 내게 없거니와 내게 있는 것을 네게 주노니 나사렛 예수 그리스도의 이름으로 일어나 걸으라
치유,예수께서 그가 누워 있는 것을 보시고 그에게 이르시되 네가 낫고자 하느냐
치유,여호와 나의 하나님 내가 주께 부르짖었더니 나를 고치셨나이다
치유,무리가 다 예수를 만지려고 하니 능력이 그에게서 나가서 모든 사람을 고치시더라
치유,여호와께서 병상에서 그를 붙드시며 그가 누워 있을 때 그를 치료하시리로다
치유,이는 선지자 이사야를 통해 하신 말씀을 이루려 하심이니 그가 우리의 약한 것을 담당하고 우리의 병을 짊어졌도다
치유,이 말씀을 하시고 진흙을 이르시며 그 눈에 바르시고 실로암 못에 가서 씻으라 하시니 그가 가서 씻고 보게 되었다
치유,내가 네게 말하노니 일어나 네 자리를 들고 걸어가라 그가 일어나 곧 자리를 들고 걸어가며 모든 사람이 보고 놀라며 하나님께 영광을 돌리니라
치유,그가 그의 말씀을 보내어 그들을 고치시며 그들이 죽을 병에서 구원하시도다
치유,주 여호와의 영이 내게 임하였으니 이는 여호와께서 내게 기름을 부으시고 가난한 자에게 아름다운 소식을 전하게 하시며 마음이 상한 자를 고치게 하시고 포로에게 자유를 갇힌 자에게 노임을 선포하게 하셨기 때문이라
치유,수고하고 무거운 짐을 진 자들아 다 내게 오라 내가 너희를 쉬게 하리라
치유,예수께서 이르시되 따라가서 평안히 가라 네가 믿음으로 구원을 얻었느니라
치유,예수께서 이를 아시고 거기를 떠나셨으나 많은 사람이 그를 따랐고 그들을 고치시며
치유,내게 고난이 있을 때 내가 여호와께 부르짖으니 그의 성전에서 내 소리를 들으시고 내 부르짖음이 그의 귀에 들렸도다
치유,의인은 고난이 많으나 여호와께서 그 모든 고난에서 건지시는도다
치유,예수께서 이르시되 가라 네 믿음이 너를 구원하였느니라 그가 즉시 보게 되어 예수를 따라가니라
치유,예수께서 그 여자를 보시고 그에게 이르시되 여자여 네가 네 연약함에서 풀려났느니라
치유,예수를 죽은 자 가운데서 살리신 이의 영이 너희 안에 거하시면 그리스도를 죽은 자 가운데서 살리신 이가 너희의 죽을 몸도 그의 영으로 살리시리라
치유,그러므로 손 떨린 자들을 일으키고 무릎 약한 자들을 바로 하여 너희 발이 미끄러지지 않게 하고 오히려 치료되게 하라
치유,내 영혼을 소생시키시고 자기 이름을 위하여 의의 길로 인도하시는도다
치유,예수의 소문이 온 수리아에 퍼지며 모든 병에 걸린 사람을 데려오게 하여 그들을 고치시니라
치유,예루살렘 주변의 도시들로부터 병자들이나 악한 영에 들린 자들이 다 모여들어 모두 고침을 받으니라
치유,네 생명을 파멸에서 구속하시며 인자와 긍휼로 관을 씌우시며
치유,그리스도의 고난이 우리에게 넘친 것 같이 우리의 위로도 그리스도로 말미암아 넘친다
치유,그러나 그가 이르시되 내 은혜가 네게 족하도다 내 능력이 약한 데서 온전해지느니라
치유,베드로가 그에게 이르되 에니아야 예수 그리스도께서 너를 고치시느니라 일어나 자리를 정돈하라 그가 일어났다
치유,예수께서 그에게 말씀하시되 가라 네 아들이 살아있다 그 사람이 믿고 예수께서 말씀하신 대로 가니라
치유,내가 병상에 있을 때 여호와께 말하기를 주여 나를 불쌍히 여기소서 나를 고쳐주소서 내게 죄가 있사오니
치유,예수께서 그 관을 만지시며 청년아 내가 네게 말하노니 일어나라 하시니 죽었던 청년이 일어나 앉아 말을 하더니 예수께서 그를 어머니에게 주시니라
치유,예수께서 들으시고 이르시되 이 병은 죽을 병이 아니요 하나님의 영광을 위함이니 하나님의 아들이 이로 말미암아 영광을 얻으리라
치유,그가 너를 새의 올무에서 위험한 병에서 건지시며
치유,그 때에 수많은 사람들이 다리 저는 자 눈 먼 자 말 못 하는 자 기형된 자 많은 병자들을 예수께 데려왔으며 예수께서 그들을 고치시니라
치유,여호와께서 네게 복을 주시며 모든 악에서 네 영혼을 지키시리라
치유,내가 그의 길을 보았으나 그를 고치리라
치유,그들이 눈이 있어도 보지 못하고 귀가 있어도 듣지 못하였더라
치유,한 나병 환자가 예수께 나아가며 그에게 주여 원하시면 나를 깨끗하게 하실 수 있나이다 하니 예수께서 손을 내밀어 그를 만지시며 내가 원하노니 깨끗하게 되어라 하시니 그 즉시 나병이 나았다
치유,재앙이 네게 임하지 아니하며 재난이 네 장막에 가까이 오지 못하리라
치유,예수께서 병자들을 많이 고치시며 그의 주위에 있는 사람들이 그의 옷을 만지려고 하였으니
치유,여호와는 마음이 상한 자에게 가까이하시고 중심이 통회하는 자를 구원하시는도다
치유,그때에 네 빛이 아침처럼 비치고 네 치료가 빠르게 일어나며 네 의가 네 앞에 가고 여호와의 영광이 네 뒤에서 호위하리라
치유,예수께서 그에게 불쌍히 여기시고 손을 내밀어 그를 만지시며 이르시되 내가 원하노니 깨끗하게 되어라 하시니 그가 즉시 깨끗하게 되었다
치유,예수께서 그 여인에게 이르시되 네 믿음이 너를 구원하였으니 평안히 가라
치유,하나님이 죄를 알지도 못한 자를 우리를 대신하여 죄로 삼으신 것은 우리가 그 안에서 하나님의 의가 되게 하려 하심이라
치유,미련한 자들은 자기 죄로 말미암아 괴로워하고 그들은 고통 중에 죽음의 문에 가까웠으나 여호와께 부르짖으니 그들의 고통에서 구원하셨다 그가 그의 말씀을 보내어 그들을 고치시며 죽을 병에서 구원하셨다
치유,예수께서 그에게 이르시되 할 수 있거든이 무슨 말이냐 믿는 자에게는 능치 못할 일이 없느니라
치유,예수께서 온 갈릴리에서 가르치시고 그들의 병과 약한 것을 고치시며 귀신을 쫓아내시고 모든 병을 고치시니라
치유,예수 그리스도는 어제나 오늘이나 동일하시니라
치유,그곳에 거하는 자는 모두 죄가 사함을 받고 병이 나을 것이다
치유,그곳에 가서 하나님 나라가 너희에게 가까이 왔다고 전하라 병든 자를 고치고 죽은 자를 살리며
치유,너희가 내 안에 거하고 내 말이 너희 안에 거하면 무엇이든지 원하는 대로 구하라 그리하면 이루리라
치유,여호와는 나의 목자시니 내가 부족함이 없으리로다 그가 나를 푸른 초장에 누이시며 쉴 만한 물가로 인도하시는도다 내 영혼을 소생시키시고 그의 이름을 위하여 의의 길로 인도하시는도다
치유,내 육체와 마음은 쇠약하나 하나님은 내 마음의 반석이시요 영원한 분기점이시니
치유,두려워하지 말라 내가 너와 함께함이라 놀라지 말라 나는 네 하나님이 됨이라 내가 너를 굳세게 하리라 참으로 너를 도와주리라 참으로 나의 의로운 오른손으로 너를 붙들리라
치유,그러므로 우리가 낙심하지 아니하노니 우리의 겉 사람은 후패하나 우리의 속 사람은 날로 새로워지도다
치유,우리가 이 소망을 가지고 있는 것은 영혼의 닻과 같아서 튼튼하고 확실하며 휘장이 안쪽에 들어가게 하느니라
치유,이 말씀을 하시고 큰 소리로 나사로야 나오라 하시니 죽었던 자가 손과 발에 새하얀 수의를 감고 나오는데 얼굴에는 수건이 감겨 있었다 예수께서 이르시되 풀어주어 그가 가게 하라
치유,오직 여호와를 바라는 자는 새 힘을 얻으리니 독수리가 날개 치며 올라감 같을 것이요 달려가도 피곤하지 아니하며 걸어가도 곤비하지 아니하리로다
치유,너희가 감당할 수 없는 시험을 당한 것이 아니니 하나님은 믿믿는 자들에게 시험을 주시지 아니하시고 감당할 수 있도록 도와주신다
치유,많은 무리가 예수께 나아와 그가 고치시고 병을 고쳤으며 그들이 그의 능력을 보고 하나님께 영광을 돌리니라
치유,예수께서 가르치실 때 바리새인과 율법 학자들이 갈릴리와 유대와 예루살렘에서 나와 예수께 앉아 여호와의 능력이 그를 통해 나타나게 되었다
치유,그들이 고난 중에 여호와께 부르짖으므로 그가 그들을 고치시고 그들의 고통에서 구원하셨다
치유,그동안 너희가 내 이름으로 아무것도 구하지 아니하였으나 이제는 구하라 그리하면 받으리니 너희 기쁨이 충만하게 될 것이다
치유,그가 우리의 병을 담당하고 우리의 고통을 짊어지셨다 우리는 그가 징계받고 고통당할 때 치유받았다
치유,예수께서 그 여자를 돌아보시며 딸아 네 믿음이 너를 구원하였느니라 평안히 가라 하시니 여자가 그 즉시 나았다
치유,예수께서 그에게 이르시되 너의 믿음이 너를 구원하였느니라 그가 곧 보게 되어 하나님을 찬양하니 모든 사람이 그것을 보고 하나님께 영광을 돌리더라
치유,네 친구들이 예수께 병자를 데려와 예수께서 그의 죄를 사하셨다고 선언하시고 그를 일으켜 가게 하시니라
치유,내 영혼아 네가 어찌하여 낙심하며 어찌하여 내 속에서 불안해하느냐 하나님을 바라라 내가 그를 여전히 찬양하리로다
치유,예수께서 한 여인을 보시고 18년 동안이나 병이 든 것을 보고 여자여 네가 네 연약함에서 풀려났다 하고 손을 얹으시니 그녀가 곧 일어나 하나님께 영광을 돌리더라
치유,베드로가 그에게 이르되 에니아야 예수 그리스도께서 너를 고치시느니라 일어나 자리를 정돈하라 그가 일어나 걸어가니라
치유,사망이 이기지 못하고 사망의 쏘는 것이 죄라 죄의 권세는 율법이라 그러나 우리 주 예수 그리스도로 말미암아 승리가 있다
치유,내 영혼아 여호와를 송축하며 그의 모든 은혜를 잊지 말지어다 그가 모든 죄악을 사하시며 모든 병을 고치시며
치유,내가 너희에게 말한 말은 영이요 생명이라
치유,내가 너를 창조한 자 너를 짓고 너를 도울 자라 네가 물가운데로 지날 때 내가 너와 함께하리라 네가 불가운데로 지날 때 타지 아니하리라
치유,내게 배우고 내게 와서 너희 마음을 쉬게 하라
